artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links
Grigory Sokolov,12,"Etudes, Op. 25: No. 4 in A Minor",92.613,Frédéric Chopin,1427,,"Frederic_Chopin/12_Études,_Op._25/No._4_in_A_Minor/09688.mid",https://www.youtube.com/watch?v=ykUD4yclsfA
Murray Perahia,13,"12 Études, Op. 25: No. 4 in A Minor ""Paganini""",102.546,Frédéric Chopin,1427,,"Frederic_Chopin/12_Études,_Op._25/No._4_in_A_Minor/09689.mid",https://www.youtube.com/watch?v=eqhLn5fCG3k
Lang Lang,39,"Études, Op. 25: No. 4 in A Minor",92.733,Frédéric Chopin,1427,,"Frederic_Chopin/12_Études,_Op._25/No._4_in_A_Minor/09690.mid",https://www.youtube.com/watch?v=6wyMO2vbjNg
Nikolai Lugansky,41,"Chopin: 12 Études, Op. 25: No. 4 in A Minor",97.133,Frédéric Chopin,1427,,"Frederic_Chopin/12_Études,_Op._25/No._4_in_A_Minor/09691.mid",https://www.youtube.com/watch?v=k6xjPLw2cj0
Valentina Lisitsa,42,"12 Etudes, Op.25: No.4 In A Minor",102.626,Frédéric Chopin,1427,,"Frederic_Chopin/12_Études,_Op._25/No._4_in_A_Minor/09692.mid",https://www.youtube.com/watch?v=sBaqweMfli0
Samson François,48,"Chopin: 12 Études, Op. 25: No. 4 in A Minor",111.334,Frédéric Chopin,1427,,"Frederic_Chopin/12_Études,_Op._25/No._4_in_A_Minor/09693.mid",https://www.youtube.com/watch?v=aENY2no280A
Sviatoslav Richter,0,"Études, Op. 25 (Excerpts): No. 12 in C Minor ""Ocean"" [Live]",146.56,Frédéric Chopin,1428,,"Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09694.mid",https://www.youtube.com/watch?v=fkmXWX3kPGw
Sviatoslav Richter,0,"12 Etudes, Op. 25: No. 12 in C Minor",169,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09695.mid",https://www.youtube.com/watch?v=myIxsCApebY
Sviatoslav Richter,0,"12 Etudes, Op.25: No. 12 in C Minor",168,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09696.mid",https://www.youtube.com/watch?v=svNhihP4lmU
Alfred Cortot,3,"Études, Op. 25: No. 12 in C Minor",160,Frédéric Chopin,1428,,"Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09697.mid",https://www.youtube.com/watch?v=WXAnpTSE-rQ
Vladimir Ashkenazy,6,"Etudes, Op. 25: No. 12 in C Minor ""Ocean""",170.173,Frédéric Chopin,1428,,"Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09698.mid",https://www.youtube.com/watch?v=KrMeokuEJnA
Vladimir Ashkenazy,6,"12 Études, Op. 25: No. 12 in C Minor",165,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09699.mid",https://www.youtube.com/watch?v=jJsgt03cap8
Vladimir Ashkenazy,6,"12 Études, Op. 25: No. 12 in C Minor",171.666,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09700.mid",https://www.youtube.com/watch?v=fcdvKfl2Q24
Vladimir Ashkenazy,6,"12 Études, Op. 25: No. 12 in C Minor",167,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09701.mid",https://www.youtube.com/watch?v=y8pkSdOxTjo
Vladimir Ashkenazy,6,"12 Etudes, Op. 25: No. 12 in C Minor ""Ocean""",165.866,Frédéric Chopin,1428,,"Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09702.mid",https://www.youtube.com/watch?v=FhS300D6OD8
Grigory Sokolov,12,"Douze études, Op. 25: No 12 in C Minor, Molto allegro con fuoco",163.133,Frédéric Chopin,1428,,"Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09703.mid",https://www.youtube.com/watch?v=F0syIoY4pXI
Grigory Sokolov,12,"Etudes, Op. 25: No. 12 in C Minor",163.56,Frédéric Chopin,1428,,"Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09704.mid",https://www.youtube.com/watch?v=4pLzOCJltek
Lang Lang,39,"Études, Op. 25: No. 12 in C Minor",149.173,Frédéric Chopin,1428,,"Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09705.mid",https://www.youtube.com/watch?v=aLm7JeuzEJ0
Samson François,48,"Chopin: 12 Études, Op. 25: No. 12 in C Minor",181.185,Frédéric Chopin,1428,,"Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09706.mid",https://www.youtube.com/watch?v=KdMPGEfVGYs
Samson François,48,"Chopin: 12 Études, Op. 25: No. 12 in C Minor",177.24,Frédéric Chopin,1428,,"Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09707.mid",https://www.youtube.com/watch?v=KZRsl5CuhuM
Maurizio Pollini,5,"12 Études, Op. 25: No. 1 in A-Flat Major ""Harp Study""",132.56,Frédéric Chopin,1429,,"Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09708.mid",https://www.youtube.com/watch?v=O-sxZWpkRkY
Vladimir Ashkenazy,6,"12 Études, Op. 25: No. 1 in A-Flat Major ""Harp Study""",178.941,Frédéric Chopin,1429,,"Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09709.mid",https://www.youtube.com/watch?v=zUHMpUTYL80
Vladimir Ashkenazy,6,"12 Etudes, Op. 25: No. 1 in A-Flat Major ""Harp Study""",176,Frédéric Chopin,1429,,"Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09710.mid",https://www.youtube.com/watch?v=lQV9psNKIAw
Vladimir Ashkenazy,6,"12 Études, Op. 25: No. 1 in A-Flat Major ""Harp Study""",179.693,Frédéric Chopin,1429,,"Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09711.mid",https://www.youtube.com/watch?v=915-h1PSPrA
Vladimir Ashkenazy,6,"12 Études, Op. 25: No. 1 in A-Flat Major ""Harp Study""",174.226,Frédéric Chopin,1429,,"Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09712.mid",https://www.youtube.com/watch?v=67d1hHzOa2c
Murray Perahia,13,"12 Études, Op. 25: No. 1 in A-Flat Major ""Harp Study""",135.2,Frédéric Chopin,1429,,"Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09713.mid",https://www.youtube.com/watch?v=VbXtgN2M7xg
Friedrich Gulda,24,"12 Études, Op. 25: No. 1 in A-Flat Major ""Harp Study""",126.226,Frédéric Chopin,1429,,"Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09714.mid",https://www.youtube.com/watch?v=pDfRpz851uI
Valentina Lisitsa,42,"12 Etudes, Op.25: No.1 In A Flat Major - ""Harp Study""",137.813,Frédéric Chopin,1429,,"Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09715.mid",https://www.youtube.com/watch?v=hYNS3lboluE
Sviatoslav Richter,0,"Études, Op. 25: No. 5 in E Minor, B. 78 ""Wrong Note""",201,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09716.mid",https://www.youtube.com/watch?v=MK2vYqB5RbY
Sviatoslav Richter,0,"Études, Op. 25 (Excerpts): No. 5 in E Minor ""Wrong Note"" [Live]",181.386,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09717.mid",https://www.youtube.com/watch?v=pX6Krd3d8dA
Sviatoslav Richter,0,"12 Etudes, Op. 25: No. 5 in E Minor",199.786,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09718.mid",https://www.youtube.com/watch?v=Bo3RFMWn9wY
Sviatoslav Richter,0,"12 Etudes, Op.25: No. 5 in E Minor",212,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09719.mid",https://www.youtube.com/watch?v=35ewiqUoIYM
Maurizio Pollini,5,"12 Études, Op. 25: No. 5 in E Minor ""Wrong Note""",174.2,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09720.mid",https://www.youtube.com/watch?v=YbtoW3yqsj4
Vladimir Ashkenazy,6,"Etudes, Op. 25: No. 5 in E Minor ""Wrong Note""",199.533,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09721.mid",https://www.youtube.com/watch?v=DiW0OVFs-MI
Vladimir Ashkenazy,6,"12 Études, Op. 25: No. 5 in E Minor",220.96,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09722.mid",https://www.youtube.com/watch?v=fCq9pQkuHmM
Vladimir Ashkenazy,6,"12 Études, Op. 25: No. 5 in E Minor",215.56,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09723.mid",https://www.youtube.com/watch?v=6qNzQKdU2As
Vladimir Ashkenazy,6,"12 Études, Op. 25: No. 5 in E Minor",215.466,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09724.mid",https://www.youtube.com/watch?v=fbR--kNRSu4
Claudio Arrau,11,"Chopin: 12 Études, Op. 25: No. 5 in E Minor",204.56,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09725.mid",https://www.youtube.com/watch?v=CRRQ5yHpgeA
Grigory Sokolov,12,"Douze études, Op. 25: No. 5 in E Minor, Vivace",227.173,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09726.mid",https://www.youtube.com/watch?v=4cKs4RIJI6w
Grigory Sokolov,12,"Etudes, Op. 25: No. 5 in E Minor",226.6,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09727.mid",https://www.youtube.com/watch?v=HuT32qMhoS4
Murray Perahia,13,"12 Études, Op. 25: No. 5 in E Minor ""Wrong Note""",173.866,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09728.mid",https://www.youtube.com/watch?v=3i-MoiNJRuA
Dinu Lipatti,29,"12 Études, Op. 25: No. 5 in E Minor (Live)",187.786,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09729.mid",https://www.youtube.com/watch?v=HKd7ANvG6Go
Dinu Lipatti,29,"12 Études, Op. 25: Etude No. 17 in E Minor, Op. 25, No. 5",196.683,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09730.mid",https://www.youtube.com/watch?v=YLbyxYY8LMk
Dinu Lipatti,29,"Chopin: Études, Op. 25: No. 5 in E Minor",186.666,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09731.mid",https://www.youtube.com/watch?v=A2Oh3qrWnmk
Dinu Lipatti,29,"12 Etudes, Op. 25: Etude No. 17 in E Minor, Op. 25, No. 5",193.346,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09732.mid",https://www.youtube.com/watch?v=s7rgARaNNYw
Dinu Lipatti,29,"Chopin: 12 Études, Op. 25: No. 5 in E Minor",186.653,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09733.mid",https://www.youtube.com/watch?v=3xotv-1xrDY
Lang Lang,39,"Études, Op. 25: No. 5 in E Minor",237.533,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09734.mid",https://www.youtube.com/watch?v=q5Mk9MRtkZI
Nikolai Lugansky,41,"Chopin: 12 Études, Op. 25: No. 5 in E Minor",212.093,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09735.mid",https://www.youtube.com/watch?v=3rZlyQ7Z43o
Valentina Lisitsa,42,"12 Etudes, Op.25: No.5 In E Minor",205.813,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09736.mid",https://www.youtube.com/watch?v=za3ubKruij4
Samson François,48,"Chopin: 12 Études, Op. 25: No. 5 in E Minor",192.418,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09737.mid",https://www.youtube.com/watch?v=stL-4ZKuqXY
Samson François,48,"Chopin: 12 Études, Op. 25: No. 5 in E Minor",188.28,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09738.mid",https://www.youtube.com/watch?v=moiUPSCkFcU
Samson François,48,"Chopin: 12 Études, Op. 25: No. 5 in E Minor",191.453,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09739.mid",https://www.youtube.com/watch?v=WbyOB9XbVc4
Samson François,48,"Chopin: 12 Études, Op. 25: No. 5 in E Minor",196.813,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09740.mid",https://www.youtube.com/watch?v=x6oSacLYGNI
Samson François,48,"Chopin: 12 Études, Op. 25: No. 5 in E Minor (Live at Salle Pleyel, Paris, 17.I.1964)",185.506,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09741.mid",https://www.youtube.com/watch?v=n7VOiQFQpjg
Samson François,48,"Chopin: 12 Études, Op. 25: No. 5 in E Minor",192.026,Frédéric Chopin,1430,,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/09742.mid",https://www.youtube.com/watch?v=3ERYenYVvxw
Sviatoslav Richter,0,"Études, Op. 25 (Excerpts): No. 11 in A Minor ""Winter Wind"" [Live]",203.4,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09743.mid",https://www.youtube.com/watch?v=o0rZAk7lpxg
Sviatoslav Richter,0,"12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",251,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09744.mid",https://www.youtube.com/watch?v=hRX2kI0LOkk
Alfred Cortot,3,"Études, Op. 25: No. 11 in A Minor ""Winter Wind""",229,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09745.mid",https://www.youtube.com/watch?v=e-a4ZimwE-Y
Maurizio Pollini,5,"12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",211.666,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09746.mid",https://www.youtube.com/watch?v=kIdrKIBpRr4
Maurizio Pollini,5,"12 Etudes, Op. 25 (Excerpts): No. 11 in A Minor ""Winter Wind"" [Live]",217.2,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09747.mid",https://www.youtube.com/watch?v=zmo1biQ-dlI
Vladimir Ashkenazy,6,"Etudes, Op. 25: No. 11 in A Minor ""Winter Wind""",232.2,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09748.mid",https://www.youtube.com/watch?v=5Y2EGmxA-vg
Vladimir Ashkenazy,6,"12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",229.857,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09749.mid",https://www.youtube.com/watch?v=hDZre9H_Hmw
Vladimir Ashkenazy,6,"12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",226.773,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09750.mid",https://www.youtube.com/watch?v=LuYo2A8IJO4
Vladimir Ashkenazy,6,"12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",225.973,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09751.mid",https://www.youtube.com/watch?v=zePO3GQP-XA
Vladimir Ashkenazy,6,"12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",231.506,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09752.mid",https://www.youtube.com/watch?v=k1bu6ieZO0s
Vladimir Ashkenazy,6,"12 Etudes, Op. 25: No. 11 in A Minor ""Winter Wind""",233,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09753.mid",https://www.youtube.com/watch?v=j6OivTCpnwg
Claudio Arrau,11,"Chopin: 12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",218.666,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09754.mid",https://www.youtube.com/watch?v=EZ7wEXRf85w
Murray Perahia,13,"12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",211.72,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09755.mid",https://www.youtube.com/watch?v=0doWiXaPfhI
Nikolai Lugansky,41,"Chopin: 12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",212.733,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09756.mid",https://www.youtube.com/watch?v=b8VVMZRRSLY
Valentina Lisitsa,42,"12 Etudes, Op.25: No.11 In A Minor ""Winter Wind""",222.28,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09757.mid",https://www.youtube.com/watch?v=N0weClajn0o
Samson François,48,"Chopin: 12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",203.495,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09758.mid",https://www.youtube.com/watch?v=fRC2kegwKbM
Samson François,48,"Chopin: 12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",201.946,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09759.mid",https://www.youtube.com/watch?v=2H1Z1akhQPM
Samson François,48,"Chopin: 12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",201.466,Frédéric Chopin,1431,,"Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09760.mid",https://www.youtube.com/watch?v=GtFWEaYaAZM
Sviatoslav Richter,0,"12 Etudes, Op. 25: No. 7 in C Sharp Minor",351,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09761.mid",https://www.youtube.com/watch?v=b-CqsKakWFg
Vladimir Horowitz,2,"Étude, Op. 25, No. 7 in C-Sharp Minor - 2001 Remastered",322.093,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09762.mid",https://www.youtube.com/watch?v=8rd48dX1VC0
Vladimir Horowitz,2,"Etudes, Op. 25: No. 7 in C-Sharp Minor",328,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09763.mid",https://www.youtube.com/watch?v=uv4sfEjZfnI
Vladimir Horowitz,2,"Etudes, Op. 25: No. 7 in C-Sharp Minor",317.2,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09764.mid",https://www.youtube.com/watch?v=SGPwEZKaYHk
Vladimir Horowitz,2,"Etudes, Op. 25: No. 7 in C-Sharp Minor",321.253,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09765.mid",https://www.youtube.com/watch?v=QZ4l6EMWJ48
Vladimir Horowitz,2,"12 Études, Op. 25: No. 7 in C-Sharp Minor",339.146,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09766.mid",https://www.youtube.com/watch?v=Zar1A_M5GWg
Vladimir Horowitz,2,"12 Études, Op. 25: No. 7 in C-Sharp Minor",335.933,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09767.mid",https://www.youtube.com/watch?v=58ryBHxkTmQ
Vladimir Horowitz,2,"Études, Op. 25: No. 7 in C-Sharp Minor",336.76,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09768.mid",https://www.youtube.com/watch?v=u4l5SuIJojs
Vladimir Ashkenazy,6,"12 Études, Op. 25: No. 7 in C-Sharp Minor",342.733,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09769.mid",https://www.youtube.com/watch?v=egHg41LPNzc
Claudio Arrau,11,"Chopin: 12 Études, Op. 25: No. 7 in C-Sharp Minor",318.08,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09770.mid",https://www.youtube.com/watch?v=ajsHgZHz_ew
Claudio Arrau,11,"Chopin: 12 Études, Op. 25: No. 7 in C-Sharp Minor",320.573,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09771.mid",https://www.youtube.com/watch?v=gxcnVNAhIYM
Grigory Sokolov,12,"Douze études, Op. 25: No 7 n C-Sharp Minor, Lento",390.84,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09772.mid",https://www.youtube.com/watch?v=XTbMSvhD9vI
Grigory Sokolov,12,"Etudes, Op. 25: No. 7 in C-Sharp Minor",389.84,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09773.mid",https://www.youtube.com/watch?v=PUIBnKS-wbk
Lang Lang,39,"Études, Op. 25: No. 7 in C-Sharp Minor",354.773,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09774.mid",https://www.youtube.com/watch?v=sneYJ3Szu5E
Nikolai Lugansky,41,"Chopin: 12 Études, Op. 25: No. 7 in C-Sharp Minor",328.493,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09775.mid",https://www.youtube.com/watch?v=cryuAsiAO3s
Valentina Lisitsa,42,"12 Etudes, Op.25: No.7 In C Sharp Minor",317.853,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09776.mid",https://www.youtube.com/watch?v=uqJ-ctL7HrA
Samson François,48,"Chopin: 12 Études, Op. 25: No. 7 in C-Sharp Minor",318.247,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09777.mid",https://www.youtube.com/watch?v=GCcfhc8gL1M
Samson François,48,"Chopin: 12 Études, Op. 25: No. 7 in C-Sharp Minor",318.626,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09778.mid",https://www.youtube.com/watch?v=20vZa1lUlgE
Samson François,48,"Chopin: 12 Études, Op. 25: No. 7 in C-Sharp Minor",318.106,Frédéric Chopin,1432,,"Frederic_Chopin/12_Études,_Op._25/No._7_in_C-Sharp_Minor/09779.mid",https://www.youtube.com/watch?v=hD35KJRaGMA
Sviatoslav Richter,0,"24 Préludes, Op. 28: No. 5 in D Major",33.346,Frédéric Chopin,1433,,"Frederic_Chopin/Prelude,_Op._28/No._5_in_D_Major/09780.mid",https://www.youtube.com/watch?v=BdZA26S1Dww
Sviatoslav Richter,0,"24 Préludes, Op. 28: No. 5 in D Major (Live)",32.986,Frédéric Chopin,1433,,"Frederic_Chopin/Prelude,_Op._28/No._5_in_D_Major/09781.mid",https://www.youtube.com/watch?v=d2zYgMwtTB8
Sviatoslav Richter,0,"Prelude, Op. 28: No. 5 in D Major",33.973,Frédéric Chopin,1433,,"Frederic_Chopin/Prelude,_Op._28/No._5_in_D_Major/09782.mid",https://www.youtube.com/watch?v=VKtFjDVweKw
Emil Gilels,1,"24 Préludes, Op. 28: No. 5 in D Major (Live)",35.173,Frédéric Chopin,1433,,"Frederic_Chopin/Prelude,_Op._28/No._5_in_D_Major/09783.mid",https://www.youtube.com/watch?v=-Bc_ptYgaUs
Alfred Cortot,3,"Preludes, Op. 28: No. 5 in D Major",40.613,Frédéric Chopin,1433,,"Frederic_Chopin/Prelude,_Op._28/No._5_in_D_Major/09784.mid",https://www.youtube.com/watch?v=KVVoljCu53Y
Alfred Cortot,3,"24 Preludes, Op. 28: No. 5 in D Major: Allegro molto",35.84,Frédéric Chopin,1433,,"Frederic_Chopin/Prelude,_Op._28/No._5_in_D_Major/09785.mid",https://www.youtube.com/watch?v=AA7-SbpPg3Q
Alfred Cortot,3,"Chopin: 24 Preludes, Op. 28: No. 5 in D Major",36.8,Frédéric Chopin,1433,,"Frederic_Chopin/Prelude,_Op._28/No._5_in_D_Major/09786.mid",https://www.youtube.com/watch?v=dlr8OQftLMM
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 5 in D Major: Molto allegro",34.506,Frédéric Chopin,1471,,"Frederic_Chopin/24_Préludes,_Op._28/No._5_in_D_Major:_Molto_allegro/09787.mid",https://www.youtube.com/watch?v=Vhyl9paO8MQ
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 5 in D Major: Molto allegro",34.666,Frédéric Chopin,1471,,"Frederic_Chopin/24_Préludes,_Op._28/No._5_in_D_Major:_Molto_allegro/09788.mid",https://www.youtube.com/watch?v=ZOkPC0VyvxY
Vladimir Ashkenazy,6,"24 Préludes, Op. 28: No. 5 in D Major: Molto allegro",34.173,Frédéric Chopin,1471,,"Frederic_Chopin/24_Préludes,_Op._28/No._5_in_D_Major:_Molto_allegro/09789.mid",https://www.youtube.com/watch?v=zO1O0bX_aIM
Martha Argerich,7,"24 Préludes, Op. 28: No. 5 in D Major",29.64,Frédéric Chopin,1433,,"Frederic_Chopin/Prelude,_Op._28/No._5_in_D_Major/09790.mid",https://www.youtube.com/watch?v=mQLV5YxdNBM
Claudio Arrau,11,"24 Préludes, Op. 28: No. 5 in D Major",38.8,Frédéric Chopin,1433,,"Frederic_Chopin/Prelude,_Op._28/No._5_in_D_Major/09791.mid",https://www.youtube.com/watch?v=9l5ro7Lm7pg
Claudio Arrau,11,"24 Préludes, Op.28: No.5 in D Major",41.173,Frédéric Chopin,1433,,"Frederic_Chopin/Prelude,_Op._28/No._5_in_D_Major/09792.mid",https://www.youtube.com/watch?v=99RFEf4yUx0
Claudio Arrau,11,"24 Préludes, Op.28: No.5 in D Major",41.493,Frédéric Chopin,1433,,"Frederic_Chopin/Prelude,_Op._28/No._5_in_D_Major/09793.mid",https://www.youtube.com/watch?v=B5_xOoS67Fk
Claudio Arrau,11,"24 Préludes, Op. 28: Prélude No. 5 in D Major",36.666,Frédéric Chopin,1433,,"Frederic_Chopin/Prelude,_Op._28/No._5_in_D_Major/09794.mid",https://www.youtube.com/watch?v=3SlgNP6-680
